id,date_detection,priorite,score,statut,titre,organisme,type_financement,zone,themes,montant,deadline,deadline_date,deadline_status,deadline_source,lien,eligibilite_ambition_campus,pieces_probables,responsable,prochaine_action,notes
297d0718bc,2026-07-03,C - veille,68,nouveau,Appel à initiatives en faveur de la solidarité internationale | Associations.gouv.fr,Associations.gouv - Appels à projets,mécénat/fondation,France,aide aux étudiants; jeunesse; vie associative; Europe,,Clôturé le 2025-12-01 — clôture 1 décembre 2025 La Fondation Coallia Stéphane Hessel – Institut de France lance son appel à projets internationa,2025-12-01,expiré,https://cpccaf.org/programme-et-appel-a-projet/appel-a-projets-solidarite-internationale-2025/,https://associations.gouv.fr/appel-initiatives-en-faveur-de-la-solidarite-internationale,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller la prochaine édition,Deadline vérifiée le 17/07/2026 (https://cpccaf.org/programme-et-appel-a-projet/appel-a-projets-solidarite-internationale-2). financement; mecenat; mécénat; association; associations; jeunesse; jeune; jeunes; deadline recherchée sur le web: non trouvée
79180f5cda,2026-06-20,A - à traiter vite,62,nouveau,"FDVA formation Certif'Asso, la campagne 2026 | Associations.gouv.fr",Associations.gouv - Appels à projets,mécénat/fondation,France,aide aux étudiants; jeunesse; vie associative; Europe,,Clôturé le 2026-03-31 — date limite de dépôt des dossiers : 2 février 2026 à 23h59 • Corse - date limite de dépôt des dossiers : 31 mars 2026 à ,2026-03-31,expiré,https://associations.gouv.fr/fdva-formation-certifasso-la-campagne-2026,https://associations.gouv.fr/fdva-formation-certifasso-la-campagne-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller la prochaine édition,Deadline vérifiée le 17/07/2026 (https://associations.gouv.fr/fdva-formation-certifasso-la-campagne-2026). financement; mecenat; mécénat; association; associations; jeunesse; jeune; jeunes
5ba6bb0ce9,2026-06-20,A - à traiter vite,62,nouveau,"FDVA formation, la campagne 2026 | Associations.gouv.fr",Associations.gouv - Appels à projets,mécénat/fondation,France,aide aux étudiants; jeunesse; vie associative; Europe,,Clôturé le 2026-06-07 — date limite de dépôt des dossiers : 15 février 2026 à minuit (heure locale) • Mayotte - date limite de dépôt des dossier,2026-06-07,expiré,https://associations.gouv.fr/fdva-formation-la-campagne-2026,https://associations.gouv.fr/fdva-formation-la-campagne-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller la prochaine édition,Deadline vérifiée le 17/07/2026 (https://associations.gouv.fr/fdva-formation-la-campagne-2026). financement; mecenat; mécénat; association; associations; jeunesse; jeune; jeunes
8240b9db11,2026-06-20,A - à traiter vite,62,nouveau,"FDVA ""fonctionnement-innovation"" : les appels à projets 2026 | Associations.gouv.fr",Associations.gouv - Appels à projets,mécénat/fondation,France,aide aux étudiants; jeunesse; vie associative; Europe,,Clôturé le 2026-06-07 — date limite de dépôt des dossiers : 7 juin 2026 à 23h59 heure locale,2026-06-07,expiré,https://associations.gouv.fr/fdva-fonctionnement-innovation-les-appels-projets-2026,https://associations.gouv.fr/fdva-fonctionnement-innovation-les-appels-projets-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller la prochaine édition,Deadline vérifiée le 17/07/2026 (https://associations.gouv.fr/fdva-fonctionnement-innovation-les-appels-projets-2026). financement; mecenat; mécénat; association; associations; jeunesse; jeune; jeunes
db1d49d902,2026-06-20,A - à traiter vite,53,nouveau,Postulez à l'appel à projets Paris Code #11 - Ville de Paris Ville de Paris,Ville de Paris - Appels à projets,appel à projets,Paris,égalité des chances; jeunesse; insertion,jusqu'au 16 avril 2026 inclus,Clôturé le 2026-04-16 — clôture le 16 avril 2026 à 23 h 59 Documents à télécharger Dossier de candidature AAP Paris Code #11 345 ko Règlement AA,2026-04-16,expiré,https://www.paris.fr/pages/candidatez-a-l-appel-a-projets-pariscode-7-20676,https://www.paris.fr/pages/candidatez-a-l-appel-a-projets-pariscode-7-20676,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller la prochaine édition,Deadline vérifiée le 17/07/2026 (https://www.paris.fr/pages/candidatez-a-l-appel-a-projets-pariscode-7-20676). appel a projets; appel a projet; appel à projets; appel à projet; jeune; jeunes; insertion
80b7155137,2026-06-20,A - à traiter vite,52,nouveau,"Programme "" Ensemble c'est tout ! "" avec l'association Citoyenneté Jeunesse | Région Île-de-France",Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; jeunesse; insertion; vie associative,,"Ouvert jusqu au 2027-06-30 — Lycée Programme "" Ensemble c'est tout ! "" avec l'association Citoyenneté Jeunesse Date de publication Dépôt des demandes",2027-06-30,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/programme-ensemble-cest-tout-avec-lassociation-citoyennete-jeunesse,https://www.iledefrance.fr/aides-et-appels-a-projets/programme-ensemble-cest-tout-avec-lassociation-citoyennete-jeunesse,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,Deadline vérifiée le 17/07/2026 (https://www.iledefrance.fr/aides-et-appels-a-projets/programme-ensemble-cest-tout-avec-las). financement; association; associations; jeunesse; jeune; jeunes; etudiant; étudiant
fd0059d6d3,2026-06-20,A - à traiter vite,52,nouveau,Le calendrier du concours - Fondation la France s’engage,La France s'engage,subvention,France,égalité des chances; éducation/orientation; insertion,,"Clôturé le 2026-04-02 — andidatures Clôture de la plateforme en ligne de dépôt des candidatures. Vous ne pouvez plus modifier votre dossier, mai",2026-04-02,expiré,https://fondationlafrancesengage.org/le-concours/le-calendrier-du-concours-2026/,https://fondationlafrancesengage.org/le-concours/le-calendrier-du-concours-2026/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller la prochaine édition,Deadline vérifiée le 17/07/2026 (https://fondationlafrancesengage.org/le-concours/le-calendrier-du-concours-2026/). education; éducation; insertion; inclusion
6074aee554,2026-06-20,A - à traiter vite,51,nouveau,Quartier Jeunes 13 : postulez pour une activité de - Ville de Paris Ville de Paris,Ville de Paris - Appels à projets,appel à projets,Paris,jeunesse,jusqu’au 13 mai 2026,Clôturé le 2026-05-13 — Date limite de candidature : 13 mai 2026 Envoi des dossiers : DJS-QhnegvreJrharf13@cnevf,2026-05-13,expiré,https://www.paris.fr/pages/quartier-jeunes-13-un-appel-a-propositions-pour-une-activite-de-restauration-mobile-35029,https://www.paris.fr/pages/quartier-jeunes-13-un-appel-a-propositions-pour-une-activite-de-restauration-mobile-35029,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller la prochaine édition,Deadline vérifiée le 17/07/2026 (https://www.paris.fr/pages/quartier-jeunes-13-un-appel-a-propositions-pour-une-activite-de). appel a projets; appel a projet; appel à projets; appel à projet; jeunesse; jeune; jeunes
142d708dd8,2026-06-20,B - intéressant,44,nouveau,Le concours - Fondation la France s’engage,La France s'engage,subvention,France,égalité des chances; éducation/orientation; insertion; vie associative,"jusqu’à 300 000 € sur 3 ans – et un accompagnement adapté au changement d’échelle, la F",Clôturé le 2026-01-29 — clôture des candidatures de la première phase de sélection est fixée au 29 janvier 2026 à 18h (CET),2026-01-29,expiré,https://fondationlafrancesengage.org/le-concours/reglement-du-concours-2026/,https://fondationlafrancesengage.org/le-concours/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller la prochaine édition,Deadline vérifiée le 17/07/2026 (https://fondationlafrancesengage.org/le-concours/reglement-du-concours-2026/). association; associations; education; éducation; insertion; inclusion; montant détecté
ca867f5da5,2026-07-03,C - veille,62,nouveau,Le concours de la France s’engage,Associations.gouv - Financements privés,mécénat/fondation,France,aide aux étudiants; jeunesse; vie associative,,Clôturé le 2026-01-29 — clôture des candidatures (1re phase) le 29 janvier 2026 à 18h,2026-01-29,expiré,https://fondationlafrancesengage.org/le-concours/reglement-du-concours-2026/,https://associations.gouv.fr/le-concours-de-la-france-sengage,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller l'ouverture du concours 2027 (automne 2026),Deadline vérifiée le 17/07/2026 (aligné sur le règlement officiel du concours 2026). financement; mecenat; mécénat; association; associations; jeunesse; jeune; jeunes; détail non chargé: URLError: <urlopen error timed out>; deadline recherchée sur le web: non trouvée
