id,date_detection,priorite,score,statut,titre,organisme,type_financement,zone,themes,montant,deadline,deadline_date,deadline_status,deadline_source,lien,eligibilite_ambition_campus,pieces_probables,responsable,prochaine_action,notes
7dee23a15d,2026-07-02,B - intéressant,45,nouveau,"Fête enfantine sur l'esplanade Claude Luter, - Ville de Paris Ville de Paris",Ville de Paris - Appels à projets,appel à projets,Paris,,790 euros,"tion d'intérêt concurrentiel concerne l'installation d' une fête foraine enfantine sur l'esplanade Claude Luter, anciennement place maquis du Vercors (20e) du 16 juin au 15 octobre",2026-10-15,ouvert,https://www.paris.fr/pages/fete-enfantine-sur-l-esplanade-claude-luter-anciennement-place-maquis-du-vercors-20e-35231,https://www.paris.fr/pages/fete-enfantine-sur-l-esplanade-claude-luter-anciennement-place-maquis-du-vercors-20e-35231,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,appel a projets; appel a projet; appel à projets; appel à projet; appel a manifestation; montant détecté
dd921457cd,2026-07-02,B - intéressant,42,nouveau,Fonds de soutien cinéma (aide à la production) | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 24 septembre 2026 Prochaine session à partir du 25 septembre 2026 Public Entreprises de taille intermédiaire, Petites et moyennes entreprises, Tr",2026-09-25,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/fonds-de-soutien-cinema-aide-la-production,https://www.iledefrance.fr/aides-et-appels-a-projets/fonds-de-soutien-cinema-aide-la-production,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
6dd8bb7b5f,2026-07-02,B - intéressant,42,nouveau,Fonds de soutien cinéma international (aide à la production) | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 24 septembre 2026 Prochaine session à partir du 25 septembre 2026 Public Entreprises de taille intermédiaire, Grandes entreprises, Petites et moy",2026-09-25,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/fonds-de-soutien-cinema-international-aide-la-production,https://www.iledefrance.fr/aides-et-appels-a-projets/fonds-de-soutien-cinema-international-aide-la-production,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
3448392a50,2026-07-02,B - intéressant,39,nouveau,Paroles de chercheuses et chercheurs (PDCC) | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 06 juillet 2026 Public Établissement d'enseignement secondaire, Établissement de recherche et laboratoire, Professionnel de la recherche Partager",2026-07-06,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/paroles-de-chercheuses-et-chercheurs-pdcc,https://www.iledefrance.fr/aides-et-appels-a-projets/paroles-de-chercheuses-et-chercheurs-pdcc,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
fd097bc679,2026-07-02,B - intéressant,39,nouveau,Budget d'autonomie éducative francilien (BAEF) | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,Dépôt des demandes ouvert jusqu'au 15 juillet 2026 Public Établissement d'enseignement secondaire Partager Partager sur Facebook Partager sur Twitter Partager sur Linkedin Copier d,2026-07-15,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/budget-dautonomie-educative-francilien-baef,https://www.iledefrance.fr/aides-et-appels-a-projets/budget-dautonomie-educative-francilien-baef,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
3a8790fe2c,2026-07-02,B - intéressant,39,nouveau,Appel à projets : Éducation à la vie affective et - Ville de Paris Ville de Paris,Ville de Paris - Appels à projets,appel à projets,Paris,éducation/orientation,,dépôt des candidatures est ouvert jusqu'au jeudi 23 juillet 2026 à 23h59,2026-07-23,ouvert,https://www.paris.fr/pages/appel-a-projets-education-a-la-vie-affective-et-relationnelle-35630,https://www.paris.fr/pages/appel-a-projets-education-a-la-vie-affective-et-relationnelle-35630,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,appel a projets; appel a projet; appel à projets; appel à projet; education; éducation
bbf52af9f4,2026-07-02,B - intéressant,39,nouveau,Agriculture urbaine et périurbaine | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 10 août 2026 Public Association régie par la loi de 1901, Communes de 10 000 à 20 000 habitants",2026-08-10,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/agriculture-urbaine-et-periurbaine,https://www.iledefrance.fr/aides-et-appels-a-projets/agriculture-urbaine-et-periurbaine,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
e0e997d7c6,2026-07-02,B - intéressant,39,nouveau,Accompagnement des acteurs de l'ESS dans leurs démarches immobilières - Splendide! | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 01 septembre 2026 Public Petites et moyennes entreprises, Très petites entreprises, Entreprises de taille intermédiaire Partager Partager sur Fac",2026-09-01,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/accompagnement-des-acteurs-de-less-dans-leurs-demarches-immobilieres-splendide,https://www.iledefrance.fr/aides-et-appels-a-projets/accompagnement-des-acteurs-de-less-dans-leurs-demarches-immobilieres-splendide,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
7454377f21,2026-07-02,B - intéressant,39,nouveau,Tickets-Loisirs | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 24 juillet 2026 Prochaine session à partir du 01 septembre 2026 Public Fondation, Organisation non gouvernementale (ONG), Association régie par l",2026-09-01,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/tickets-loisirs,https://www.iledefrance.fr/aides-et-appels-a-projets/tickets-loisirs,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
d6f5b00d34,2026-07-02,B - intéressant,39,nouveau,Droits des Femmes - Lutte contre les inégalités et les violences faites aux femmes (fonctionnement) | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 14 septembre 2026 Public Association régie par la loi de 1901, Fondation, Organisation non gouvernementale (ONG) Partager Partager sur Facebook P",2026-09-14,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/droits-des-femmes-lutte-contre-les-inegalites-et-les-violences-faites-aux-femmes-fonctionnement,https://www.iledefrance.fr/aides-et-appels-a-projets/droits-des-femmes-lutte-contre-les-inegalites-et-les-violences-faites-aux-femmes-fonctionnement,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
f1059c1fef,2026-07-02,B - intéressant,39,nouveau,Innov'up Santé des femmes | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 25 septembre 2026 Public Petites et moyennes entreprises, Très petites entreprises, Entreprises de taille intermédiaire, Association régie par la",2026-09-25,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/innovup-sante-des-femmes,https://www.iledefrance.fr/aides-et-appels-a-projets/innovup-sante-des-femmes,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
4402fdfdd2,2026-07-02,B - intéressant,39,nouveau,FEADER - Aide aux infrastructures hydrauliques sur les territoires (73.07) | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 30 septembre 2026 Public Association régie par la loi de 1901, Autre (GIP, copropriété, EPA",2026-09-30,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-aide-aux-infrastructures-hydrauliques-sur-les-territoires-7307,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-aide-aux-infrastructures-hydrauliques-sur-les-territoires-7307,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
dd5e3e2260,2026-07-02,B - intéressant,39,nouveau,FEADER - Aide aux infrastructures hydrauliques sur les exploitations (73.01) | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 30 septembre 2026 Public Professionnel de l'agriculture et de l'alimentation, Association régie par la loi de 1901, Établissement d'enseignement ",2026-09-30,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-aide-aux-infrastructures-hydrauliques-sur-les-exploitations-7301,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-aide-aux-infrastructures-hydrauliques-sur-les-exploitations-7301,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
5b641aa6ea,2026-07-02,B - intéressant,39,nouveau,Budget participatif écologique et solidaire | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 01 octobre 2026 Public Association régie par la loi de 1901, Fondation, Organisation non gouvernementale (ONG), Autre (GIP, copropriété, EPA",2026-10-01,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/budget-participatif-ecologique-et-solidaire,https://www.iledefrance.fr/aides-et-appels-a-projets/budget-participatif-ecologique-et-solidaire,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
fb4e129204,2026-07-02,B - intéressant,39,nouveau,Aide à l'écriture de scénario - Cinéma et Audiovisuel | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,lois & Stages Contact Aide Cinéma et audiovisuel Aide à l'écriture de scénario - Cinéma et Audiovisuel Date de publication Dépôt des demandes fermé - Nouvelle session du 07 octobre,2026-10-07,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/aide-lecriture-de-scenario-cinema-et-audiovisuel,https://www.iledefrance.fr/aides-et-appels-a-projets/aide-lecriture-de-scenario-cinema-et-audiovisuel,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
f611fd809a,2026-07-02,B - intéressant,39,nouveau,Petit patrimoine naturel | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 octobre 2026 Public Francilien, Association régie par la loi de 1901, Autre (GIP, copropriété, EPA",2026-10-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/petit-patrimoine-naturel,https://www.iledefrance.fr/aides-et-appels-a-projets/petit-patrimoine-naturel,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
b5dc545ff5,2026-07-02,B - intéressant,39,nouveau,FEADER - Soutien aux investissements agricoles - Modernisation des exploitations AAP 2026 | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 15 novembre 2026 Public Professionnel de l'agriculture et de l'alimentation, Association régie par la loi de 1901, Établissement d'enseignement s",2026-11-15,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-modernisation-des-exploitations-aap-2026,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-modernisation-des-exploitations-aap-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
1da7d9f3b4,2026-07-02,B - intéressant,39,nouveau,FEADER - Soutien aux investissements agricoles environnementaux non productifs AAP 2026 | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 15 novembre 2026 Public Professionnel de l'agriculture et de l'alimentation, Association régie par la loi de 1901, Établissement d'enseignement s",2026-11-15,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-environnementaux-non-productifs-aap-2026,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-environnementaux-non-productifs-aap-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
2631b25cec,2026-07-02,B - intéressant,39,nouveau,FEADER - Soutien aux investissements agricoles - Diversification AAP 2026 | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 15 novembre 2026 Public Professionnel de l'agriculture et de l'alimentation, Association régie par la loi de 1901, Établissement d'enseignement s",2026-11-15,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-diversification-aap-2026,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-diversification-aap-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
707926d6c7,2026-07-02,B - intéressant,39,nouveau,FEADER - Investissements agricoles - Adaptation au changement climatique et Transition AAP 2026 | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 15 novembre 2026 Public Professionnel de l'agriculture et de l'alimentation, Association régie par la loi de 1901, Établissement d'enseignement s",2026-11-15,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-investissements-agricoles-adaptation-au-changement-climatique-et-transition-aap-2026,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-investissements-agricoles-adaptation-au-changement-climatique-et-transition-aap-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
525f74a52f,2026-07-02,B - intéressant,39,nouveau,"Aide la réalisation de manifestations d'arts plastiques, numériques et urbains | Région Île-de-France",Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,dépôt : jusqu'au 1 er juillet 2026 - pour un passage à la Commission Permanente du 19 novembre 2026 (manifestations qui se dérouleront entre décembre 2026 et mars 2027),2026-11-19,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/aide-la-realisation-de-manifestations-darts-plastiques-numeriques-et-urbains,https://www.iledefrance.fr/aides-et-appels-a-projets/aide-la-realisation-de-manifestations-darts-plastiques-numeriques-et-urbains,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
07ee9ba5bf,2026-07-02,B - intéressant,39,nouveau,Professionnels franciliens : construire ou renforcer un projet | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association, Collectivité ou institution, Particulier, Professionnel Toutes les aides Nos dossiers pour les professionnel",2026-12-31,ouvert,https://www.iledefrance.fr/professionnels-construire-ou-renforcer-un-projet,https://www.iledefrance.fr/professionnels-construire-ou-renforcer-un-projet,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
